country,short_name,names,id,latitude,longitude,gtng_region,glims_id,rgi50_ids,rgi60_ids,rgi70_ids,wgi_id,parent_glacier_id,references,remarks
PK,RGI60-14.10086,,113819,35.7691,76.4652,14_south_asia_west,,,RGI60-14.10086,,,,,
PK,RGI60-14.10088,,113820,35.7728,76.4582,14_south_asia_west,,,RGI60-14.10088,,,,,
PK,RGI60-14.10090,,113821,35.7928,76.4467,14_south_asia_west,,,RGI60-14.10090,,,,,
PK,RGI60-14.10091,,113822,35.7811,76.457,14_south_asia_west,,,RGI60-14.10091,,,,,
PK,RGI60-14.10093,,113823,35.8037,76.3597,14_south_asia_west,,,RGI60-14.10093,,,,,
PK,RGI60-14.10095,,113824,35.7858,76.3435,14_south_asia_west,,,RGI60-14.10095,,,,,
PK,RGI60-14.10097,,113825,35.7685,76.3716,14_south_asia_west,,,RGI60-14.10097,,,,,
PK,RGI60-14.10098,,113826,35.7847,76.2385,14_south_asia_west,,,RGI60-14.10098,,,,,
PK,RGI60-14.10100,,113827,35.7812,76.2402,14_south_asia_west,,,RGI60-14.10100,,,,,
PK,RGI60-14.10101,,113828,35.7776,76.2406,14_south_asia_west,,,RGI60-14.10101,,,,,
PK,RGI60-14.10104,,113829,35.7775,76.0249,14_south_asia_west,,,RGI60-14.10104,,,,,
PK,RGI60-14.10105,,113830,35.7296,76.0361,14_south_asia_west,,,RGI60-14.10105,,,,,
PK,RGI60-14.10106,,113831,35.8049,76.0326,14_south_asia_west,,,RGI60-14.10106,,,,,
PK,RGI60-14.10166,,113869,35.2874,76.9358,14_south_asia_west,,,RGI60-14.10166,,,,,
PK,RGI60-14.10167,,113870,35.2802,76.849,14_south_asia_west,,,RGI60-14.10167,,,,,
PK,RGI60-14.10169,,113871,35.2727,76.8505,14_south_asia_west,,,RGI60-14.10169,,,,,
PK,RGI60-14.10170,,113872,35.2601,76.8558,14_south_asia_west,,,RGI60-14.10170,,,,,
PK,RGI60-14.10550,,114209,35.7879,76.4214,14_south_asia_west,,,RGI60-14.10550,,,,,
PK,RGI60-14.10551,,114210,35.7715,76.3827,14_south_asia_west,,,RGI60-14.10551,,,,,
PK,RGI60-14.10556,,114212,36.3532,75.9846,14_south_asia_west,,,RGI60-14.10556,,,,,
PK,RGI60-14.10557,,114213,36.3333,75.9904,14_south_asia_west,,,RGI60-14.10557,,,,,
PK,RGI60-14.10568,,114218,36.3577,75.9213,14_south_asia_west,,,RGI60-14.10568,,,,,
PK,RGI60-14.10573,,114219,36.3135,75.9327,14_south_asia_west,,,RGI60-14.10573,,,,,
PK,RGI60-14.10574,,114220,36.3088,75.9409,14_south_asia_west,,,RGI60-14.10574,,,,,
PK,RGI60-14.10575,,114221,36.3059,75.95,14_south_asia_west,,,RGI60-14.10575,,,,,
PK,RGI60-14.10577,,114223,36.2893,75.9076,14_south_asia_west,,,RGI60-14.10577,,,,,
PK,RGI60-14.10716,,114334,36.3706,75.9794,14_south_asia_west,,,RGI60-14.10716,,,,,
PK,RGI60-14.10718,,114335,36.362,75.9889,14_south_asia_west,,,RGI60-14.10718,,,,,
PK,RGI60-14.10719,,114336,36.3724,75.9991,14_south_asia_west,,,RGI60-14.10719,,,,,
PK,RGI60-14.10720,,114337,36.3743,75.9898,14_south_asia_west,,,RGI60-14.10720,,,,,
PK,RGI60-14.10721,,114338,36.3635,75.9952,14_south_asia_west,,,RGI60-14.10721,,,,,
PK,RGI60-14.10725,,114339,36.3895,76.0112,14_south_asia_west,,,RGI60-14.10725,,,,,
PK,RGI60-14.10726,,114340,36.3854,75.9959,14_south_asia_west,,,RGI60-14.10726,,,,,
PK,RGI60-14.10728,,114341,36.3729,75.887,14_south_asia_west,,,RGI60-14.10728,,,,,
PK,RGI60-14.10729,,114342,36.3537,75.898,14_south_asia_west,,,RGI60-14.10729,,,,,
PK,RGI60-14.10730,,114343,36.3634,75.901,14_south_asia_west,,,RGI60-14.10730,,,,,
PK,RGI60-14.10731,,114344,36.3367,75.9003,14_south_asia_west,,,RGI60-14.10731,,,,,
PK,RGI60-14.10732,,114345,36.3229,75.9163,14_south_asia_west,,,RGI60-14.10732,,,,,
PK,RGI60-14.10733,,114346,36.319,75.9214,14_south_asia_west,,,RGI60-14.10733,,,,,
PK,RGI60-14.10734,,114347,36.3059,75.873,14_south_asia_west,,,RGI60-14.10734,,,,,
PK,RGI60-14.10735,,114348,36.301,75.8787,14_south_asia_west,,,RGI60-14.10735,,,,,
PK,RGI60-14.10736,,114349,36.2979,75.8843,14_south_asia_west,,,RGI60-14.10736,,,,,
PK,RGI60-14.10737,,114350,36.2928,75.8976,14_south_asia_west,,,RGI60-14.10737,,,,,
PK,RGI60-14.10739,,114351,36.2792,75.9272,14_south_asia_west,,,RGI60-14.10739,,,,,
PK,RGI60-14.10740,,114352,36.2648,75.9367,14_south_asia_west,,,RGI60-14.10740,,,,,
PK,RGI60-14.10741,,114353,36.3205,75.8611,14_south_asia_west,,,RGI60-14.10741,,,,,
PK,RGI60-14.10742,,114354,36.3283,75.8549,14_south_asia_west,,,RGI60-14.10742,,,,,
PK,RGI60-14.10743,,114355,36.3372,75.8448,14_south_asia_west,,,RGI60-14.10743,,,,,
PK,RGI60-14.10744,,114356,36.3616,75.8376,14_south_asia_west,,,RGI60-14.10744,,,,,
PK,RGI60-14.10745,,114357,36.3615,75.8341,14_south_asia_west,,,RGI60-14.10745,,,,,
PK,RGI60-14.10746,,114358,36.3511,75.8417,14_south_asia_west,,,RGI60-14.10746,,,,,
PK,RGI60-14.10747,,114359,36.3466,75.8306,14_south_asia_west,,,RGI60-14.10747,,,,,
PK,RGI60-14.10748,,114360,36.2639,75.9544,14_south_asia_west,,,RGI60-14.10748,,,,,
PK,RGI60-14.10750,,114361,36.2385,75.9868,14_south_asia_west,,,RGI60-14.10750,,,,,
PK,RGI60-14.10815,,114416,35.2843,76.5127,14_south_asia_west,,,RGI60-14.10815,,,,,
PK,RGI60-14.10816,,114417,35.5532,76.0516,14_south_asia_west,,,RGI60-14.10816,,,,,
PK,RGI60-14.10817,,114418,35.5465,76.0651,14_south_asia_west,,,RGI60-14.10817,,,,,
PK,RGI60-14.10818,,114419,35.5426,76.0531,14_south_asia_west,,,RGI60-14.10818,,,,,
PK,RGI60-14.10819,,114420,35.9746,75.9709,14_south_asia_west,,,RGI60-14.10819,,,,,
PK,RGI60-14.10820,,114421,35.9988,76.0319,14_south_asia_west,,,RGI60-14.10820,,,,,
PK,RGI60-14.10821,,114422,36.02,75.9712,14_south_asia_west,,,RGI60-14.10821,,,,,
PK,RGI60-14.10822,,114423,35.7989,75.748,14_south_asia_west,,,RGI60-14.10822,,,,,
PK,RGI60-14.10823,,114424,35.9166,75.4412,14_south_asia_west,,,RGI60-14.10823,,,,,
PK,RGI60-14.10825,,114425,35.6227,75.4238,14_south_asia_west,,,RGI60-14.10825,,,,,
PK,RGI60-14.10827,,114426,35.7773,75.3014,14_south_asia_west,,,RGI60-14.10827,,,,,
PK,RGI60-14.10828,,114427,35.7686,75.2927,14_south_asia_west,,,RGI60-14.10828,,,,,
PK,RGI60-14.10829,,114428,35.7714,75.3006,14_south_asia_west,,,RGI60-14.10829,,,,,
PK,RGI60-14.10830,,114429,35.8154,75.1875,14_south_asia_west,,,RGI60-14.10830,,,,,
PK,RGI60-14.10831,,114430,35.8204,75.0538,14_south_asia_west,,,RGI60-14.10831,,,,,
PK,RGI60-14.10832,,114431,35.8212,75.0457,14_south_asia_west,,,RGI60-14.10832,,,,,
PK,RGI60-14.10833,,114432,35.8137,75.0542,14_south_asia_west,,,RGI60-14.10833,,,,,
PK,RGI60-14.10834,,114433,36.0347,75.0991,14_south_asia_west,,,RGI60-14.10834,,,,,
PK,RGI60-14.10835,,114434,35.7329,75.1413,14_south_asia_west,,,RGI60-14.10835,,,,,
PK,RGI60-14.10836,,114435,35.7371,75.1454,14_south_asia_west,,,RGI60-14.10836,,,,,
PK,RGI60-14.10837,,114436,35.7054,75.1663,14_south_asia_west,,,RGI60-14.10837,,,,,
PK,RGI60-14.10838,,114437,35.7105,75.1607,14_south_asia_west,,,RGI60-14.10838,,,,,
PK,RGI60-14.10839,,114438,35.8003,74.9066,14_south_asia_west,,,RGI60-14.10839,,,,,
PK,RGI60-14.10840,,114439,36.051,74.5021,14_south_asia_west,,,RGI60-14.10840,,,,,
PK,RGI60-14.10841,,114440,36.0497,74.515,14_south_asia_west,,,RGI60-14.10841,,,,,
PK,RGI60-14.10842,,114441,36.0957,74.469,14_south_asia_west,,,RGI60-14.10842,,,,,
PK,RGI60-14.10843,,114442,36.0692,74.3873,14_south_asia_west,,,RGI60-14.10843,,,,,
PK,RGI60-14.10844,,114443,36.0582,74.396,14_south_asia_west,,,RGI60-14.10844,,,,,
PK,RGI60-14.10845,,114444,36.2189,74.6215,14_south_asia_west,,,RGI60-14.10845,,,,,
PK,RGI60-14.10848,,114445,36.1309,74.9412,14_south_asia_west,,,RGI60-14.10848,,,,,
PK,RGI60-14.10849,,114446,36.091,74.8534,14_south_asia_west,,,RGI60-14.10849,,,,,
PK,RGI60-14.10853,,114447,36.0914,75.0275,14_south_asia_west,,,RGI60-14.10853,,,,,
PK,RGI60-14.10854,,114448,36.09,75.048,14_south_asia_west,,,RGI60-14.10854,,,,,
PK,RGI60-14.10855,,114449,36.2946,74.966,14_south_asia_west,,,RGI60-14.10855,,,,,
PK,RGI60-14.10856,,114450,36.2962,74.9677,14_south_asia_west,,,RGI60-14.10856,,,,,
PK,RGI60-14.10857,,114451,36.2899,74.9619,14_south_asia_west,,,RGI60-14.10857,,,,,
PK,RGI60-14.10858,,114452,36.2757,74.9597,14_south_asia_west,,,RGI60-14.10858,,,,,
PK,RGI60-14.10859,,114453,36.3062,74.9509,14_south_asia_west,,,RGI60-14.10859,,,,,
PK,RGI60-14.10860,,114454,36.2924,74.9462,14_south_asia_west,,,RGI60-14.10860,,,,,
PK,RGI60-14.10892,,114484,36.3016,75.9608,14_south_asia_west,,,RGI60-14.10892,,,,,
PK,RGI60-14.10894,,114485,36.2861,75.9979,14_south_asia_west,,,RGI60-14.10894,,,,,
PK,RGI60-14.10895,,114486,36.2826,75.9114,14_south_asia_west,,,RGI60-14.10895,,,,,
PK,RGI60-14.10896,,114487,36.2831,75.9014,14_south_asia_west,,,RGI60-14.10896,,,,,
PK,RGI60-14.10897,,114488,36.1917,75.8249,14_south_asia_west,,,RGI60-14.10897,,,,,
PK,RGI60-14.10898,,114489,36.192,75.8333,14_south_asia_west,,,RGI60-14.10898,,,,,
PK,RGI60-14.10899,,114490,36.1958,75.8115,14_south_asia_west,,,RGI60-14.10899,,,,,
PK,RGI60-14.10900,,114491,36.2074,75.8281,14_south_asia_west,,,RGI60-14.10900,,,,,
PK,RGI60-14.10901,,114492,36.2038,75.8072,14_south_asia_west,,,RGI60-14.10901,,,,,
PK,RGI60-14.10902,,114493,36.446,75.6013,14_south_asia_west,,,RGI60-14.10902,,,,,
PK,RGI60-14.10903,,114494,36.4268,75.1205,14_south_asia_west,,,RGI60-14.10903,,,,,
PK,RGI60-14.10906,,114495,36.1959,75.5797,14_south_asia_west,,,RGI60-14.10906,,,,,
PK,RGI60-14.10907,,114496,36.1625,75.8358,14_south_asia_west,,,RGI60-14.10907,,,,,
PK,RGI60-14.10908,,114497,36.1964,75.9349,14_south_asia_west,,,RGI60-14.10908,,,,,
PK,RGI60-14.10909,,114498,36.1929,75.9338,14_south_asia_west,,,RGI60-14.10909,,,,,
PK,RGI60-14.10910,,114499,36.2064,75.9366,14_south_asia_west,,,RGI60-14.10910,,,,,
PK,RGI60-14.10931,,114516,36.4979,75.8897,14_south_asia_west,,,RGI60-14.10931,,,,,
PK,RGI60-14.10932,,114517,36.4933,75.8985,14_south_asia_west,,,RGI60-14.10932,,,,,
PK,RGI60-14.10933,,114518,36.4542,75.8713,14_south_asia_west,,,RGI60-14.10933,,,,,
PK,RGI60-14.10934,,114519,36.4532,75.8608,14_south_asia_west,,,RGI60-14.10934,,,,,
PK,RGI60-14.10935,,114520,36.444,75.8709,14_south_asia_west,,,RGI60-14.10935,,,,,
PK,RGI60-14.10936,,114521,36.4616,75.8412,14_south_asia_west,,,RGI60-14.10936,,,,,
PK,RGI60-14.10937,,114522,36.4567,75.8465,14_south_asia_west,,,RGI60-14.10937,,,,,
PK,RGI60-14.10938,,114523,36.4609,75.8288,14_south_asia_west,,,RGI60-14.10938,,,,,
PK,RGI60-14.10940,,114524,36.4626,75.8348,14_south_asia_west,,,RGI60-14.10940,,,,,
PK,RGI60-14.10941,,114525,36.4313,75.726,14_south_asia_west,,,RGI60-14.10941,,,,,
PK,RGI60-14.10942,,114526,36.5948,75.8493,14_south_asia_west,,,RGI60-14.10942,,,,,
PK,RGI60-14.10943,,114527,36.5881,75.849,14_south_asia_west,,,RGI60-14.10943,,,,,
PK,RGI60-14.10944,,114528,36.6022,75.7935,14_south_asia_west,,,RGI60-14.10944,,,,,
PK,RGI60-14.10945,,114529,36.6371,75.7719,14_south_asia_west,,,RGI60-14.10945,,,,,
PK,RGI60-14.10946,,114530,36.6269,75.775,14_south_asia_west,,,RGI60-14.10946,,,,,
PK,RGI60-14.10947,,114531,36.669,75.7764,14_south_asia_west,,,RGI60-14.10947,,,,,
PK,RGI60-14.10948,,114532,36.6637,75.778,14_south_asia_west,,,RGI60-14.10948,,,,,
PK,RGI60-14.10949,,114533,36.6457,75.7291,14_south_asia_west,,,RGI60-14.10949,,,,,
PK,RGI60-14.10950,,114534,36.6507,75.7646,14_south_asia_west,,,RGI60-14.10950,,,,,
PK,RGI60-14.10951,,114535,36.6404,75.7646,14_south_asia_west,,,RGI60-14.10951,,,,,
PK,RGI60-14.10952,,114536,36.6268,75.6785,14_south_asia_west,,,RGI60-14.10952,,,,,
PK,RGI60-14.10953,,114537,36.6378,75.6728,14_south_asia_west,,,RGI60-14.10953,,,,,
PK,RGI60-14.10954,,114538,36.6749,75.5814,14_south_asia_west,,,RGI60-14.10954,,,,,
PK,RGI60-14.10955,,114539,36.6402,75.5156,14_south_asia_west,,,RGI60-14.10955,,,,,
PK,RGI60-14.10958,,114542,36.7543,75.5288,14_south_asia_west,,,RGI60-14.10958,,,,,
PK,RGI60-14.10967,,114547,36.7634,75.2557,14_south_asia_west,,,RGI60-14.10967,,,,,
PK,RGI60-14.10969,,114548,36.7216,75.2996,14_south_asia_west,,,RGI60-14.10969,,,,,
PK,RGI60-14.10970,,114549,36.7499,75.3226,14_south_asia_west,,,RGI60-14.10970,,,,,
PK,RGI60-14.10971,,114550,36.7543,75.3157,14_south_asia_west,,,RGI60-14.10971,,,,,
PK,RGI60-14.10972,,114551,36.7824,75.315,14_south_asia_west,,,RGI60-14.10972,,,,,
PK,RGI60-14.10973,,114552,36.7799,75.3125,14_south_asia_west,,,RGI60-14.10973,,,,,
PK,RGI60-14.10974,,114553,36.7775,75.319,14_south_asia_west,,,RGI60-14.10974,,,,,
PK,RGI60-14.10975,,114554,36.7952,75.2959,14_south_asia_west,,,RGI60-14.10975,,,,,
PK,RGI60-14.10976,,114555,36.8023,75.3031,14_south_asia_west,,,RGI60-14.10976,,,,,
PK,RGI60-14.10977,,114556,36.8177,75.2024,14_south_asia_west,,,RGI60-14.10977,,,,,
PK,RGI60-14.10978,,114557,36.8127,75.2114,14_south_asia_west,,,RGI60-14.10978,,,,,
PK,RGI60-14.10980,,114558,36.7901,75.1973,14_south_asia_west,,,RGI60-14.10980,,,,,
PK,RGI60-14.10982,,114559,36.7505,75.1469,14_south_asia_west,,,RGI60-14.10982,,,,,
PK,RGI60-14.10983,,114560,36.7163,75.1965,14_south_asia_west,,,RGI60-14.10983,,,,,
PK,RGI60-14.10984,,114561,36.7227,75.2009,14_south_asia_west,,,RGI60-14.10984,,,,,
PK,RGI60-14.10987,,114562,36.7681,75.1962,14_south_asia_west,,,RGI60-14.10987,,,,,
PK,RGI60-14.10989,,114563,36.8042,75.0855,14_south_asia_west,,,RGI60-14.10989,,,,,
PK,RGI60-14.10990,,114564,36.7901,75.0802,14_south_asia_west,,,RGI60-14.10990,,,,,
PK,RGI60-14.10991,,114565,36.7966,75.0827,14_south_asia_west,,,RGI60-14.10991,,,,,
PK,RGI60-14.11034,,114606,37.0208,75.1438,14_south_asia_west,,,RGI60-14.11034,,,,,
PK,RGI60-14.11035,,114607,37.0086,75.1168,14_south_asia_west,,,RGI60-14.11035,,,,,
PK,RGI60-14.11036,,114608,37.0059,75.1274,14_south_asia_west,,,RGI60-14.11036,,,,,
PK,RGI60-14.11047,,114619,36.9866,74.9612,14_south_asia_west,,,RGI60-14.11047,,,,,
PK,RGI60-14.11052,,114624,36.9778,74.9172,14_south_asia_west,,,RGI60-14.11052,,,,,
PK,RGI60-14.11054,,114626,36.9769,74.9239,14_south_asia_west,,,RGI60-14.11054,,,,,
PK,RGI60-14.11055,,114627,36.9691,74.9226,14_south_asia_west,,,RGI60-14.11055,,,,,
PK,RGI60-14.11056,,114628,36.9693,74.929,14_south_asia_west,,,RGI60-14.11056,,,,,
PK,RGI60-14.11057,,114629,36.9474,74.9458,14_south_asia_west,,,RGI60-14.11057,,,,,
PK,RGI60-14.11058,,114630,36.9385,74.9584,14_south_asia_west,,,RGI60-14.11058,,,,,
PK,RGI60-14.11059,,114631,36.9344,74.9655,14_south_asia_west,,,RGI60-14.11059,,,,,
PK,RGI60-14.11060,,114632,36.9326,74.9737,14_south_asia_west,,,RGI60-14.11060,,,,,
PK,RGI60-14.11061,,114633,36.9164,74.979,14_south_asia_west,,,RGI60-14.11061,,,,,
PK,RGI60-14.11062,,114634,36.8562,74.9202,14_south_asia_west,,,RGI60-14.11062,,,,,
PK,RGI60-14.11063,,114635,36.889,74.8368,14_south_asia_west,,,RGI60-14.11063,,,,,
PK,RGI60-14.11064,,114636,36.8762,74.8285,14_south_asia_west,,,RGI60-14.11064,,,,,
PK,RGI60-14.11065,,114637,36.8311,74.825,14_south_asia_west,,,RGI60-14.11065,,,,,
PK,RGI60-14.11066,,114638,36.8708,74.8471,14_south_asia_west,,,RGI60-14.11066,,,,,
PK,RGI60-14.11067,,114639,36.7556,74.9079,14_south_asia_west,,,RGI60-14.11067,,,,,
PK,RGI60-14.11068,,114640,36.7606,74.8973,14_south_asia_west,,,RGI60-14.11068,,,,,
PK,RGI60-14.11069,,114641,36.6703,74.9566,14_south_asia_west,,,RGI60-14.11069,,,,,
PK,RGI60-14.11070,,114642,36.6474,75.0629,14_south_asia_west,,,RGI60-14.11070,,,,,
PK,RGI60-14.11072,,114643,36.5958,75.1407,14_south_asia_west,,,RGI60-14.11072,,,,,
PK,RGI60-14.11074,,114644,36.5608,75.3025,14_south_asia_west,,,RGI60-14.11074,,,,,
PK,RGI60-14.11075,,114645,36.5567,75.2724,14_south_asia_west,,,RGI60-14.11075,,,,,
PK,RGI60-14.11076,,114646,36.8974,74.6652,14_south_asia_west,,,RGI60-14.11076,,,,,
PK,RGI60-14.11077,,114647,36.9056,74.666,14_south_asia_west,,,RGI60-14.11077,,,,,
PK,RGI60-14.11079,,114648,36.9516,74.6789,14_south_asia_west,,,RGI60-14.11079,,,,,
PK,RGI60-14.11080,,114649,36.9719,74.6673,14_south_asia_west,,,RGI60-14.11080,,,,,
PK,RGI60-14.11081,,114650,37.0089,74.6463,14_south_asia_west,,,RGI60-14.11081,,,,,
PK,RGI60-14.11082,,114651,37.0093,74.6212,14_south_asia_west,,,RGI60-14.11082,,,,,
PK,RGI60-14.11083,,114652,37.0029,74.6215,14_south_asia_west,,,RGI60-14.11083,,,,,
PK,RGI60-14.11117,,114682,36.9926,74.4245,14_south_asia_west,,,RGI60-14.11117,,,,,
PK,RGI60-14.11123,,114685,36.9396,74.3214,14_south_asia_west,,,RGI60-14.11123,,,,,
PK,RGI60-14.11169,,114726,36.4252,74.5461,14_south_asia_west,,,RGI60-14.11169,,,,,
PK,RGI60-14.11171,,114727,36.4204,73.9645,14_south_asia_west,,,RGI60-14.11171,,,,,
PK,RGI60-14.11172,,114728,36.4219,73.9547,14_south_asia_west,,,RGI60-14.11172,,,,,
PK,RGI60-14.11173,,114729,36.4218,73.9296,14_south_asia_west,,,RGI60-14.11173,,,,,
PK,RGI60-14.11174,,114730,36.4228,73.9384,14_south_asia_west,,,RGI60-14.11174,,,,,
PK,RGI60-14.11175,,114731,36.4294,73.9105,14_south_asia_west,,,RGI60-14.11175,,,,,
PK,RGI60-14.11176,,114732,36.4283,73.9273,14_south_asia_west,,,RGI60-14.11176,,,,,
PK,RGI60-14.11178,,114733,36.4374,74.0833,14_south_asia_west,,,RGI60-14.11178,,,,,
PK,RGI60-14.11179,,114734,36.4198,74.2075,14_south_asia_west,,,RGI60-14.11179,,,,,
PK,RGI60-14.11181,,114735,36.4197,74.1951,14_south_asia_west,,,RGI60-14.11181,,,,,
PK,RGI60-14.11182,,114736,36.4174,74.1938,14_south_asia_west,,,RGI60-14.11182,,,,,
PK,RGI60-14.11183,,114737,36.4304,74.2056,14_south_asia_west,,,RGI60-14.11183,,,,,
PK,RGI60-14.11185,,114738,36.4569,74.2097,14_south_asia_west,,,RGI60-14.11185,,,,,
PK,RGI60-14.11186,,114739,36.4491,74.2067,14_south_asia_west,,,RGI60-14.11186,,,,,
PK,RGI60-14.11187,,114740,36.446,74.2022,14_south_asia_west,,,RGI60-14.11187,,,,,
PK,RGI60-14.11188,,114741,36.4722,74.2093,14_south_asia_west,,,RGI60-14.11188,,,,,
PK,RGI60-14.11190,,114742,36.7064,74.0766,14_south_asia_west,,,RGI60-14.11190,,,,,
PK,RGI60-14.11191,,114743,36.712,74.0787,14_south_asia_west,,,RGI60-14.11191,,,,,
PK,RGI60-14.11192,,114744,36.6537,73.9577,14_south_asia_west,,,RGI60-14.11192,,,,,
PK,RGI60-14.11193,,114745,36.6709,73.9538,14_south_asia_west,,,RGI60-14.11193,,,,,
PK,RGI60-14.11194,,114746,36.6246,73.9682,14_south_asia_west,,,RGI60-14.11194,,,,,
PK,RGI60-14.11195,,114747,36.6298,73.9943,14_south_asia_west,,,RGI60-14.11195,,,,,
PK,RGI60-14.11197,,114748,36.5011,73.6332,14_south_asia_west,,,RGI60-14.11197,,,,,
PK,RGI60-14.11198,,114749,36.4932,73.622,14_south_asia_west,,,RGI60-14.11198,,,,,
PK,RGI60-14.11199,,114750,36.4796,73.6924,14_south_asia_west,,,RGI60-14.11199,,,,,
PK,RGI60-14.11200,,114751,36.4749,73.6949,14_south_asia_west,,,RGI60-14.11200,,,,,
PK,RGI60-14.11201,,114752,36.474,73.6894,14_south_asia_west,,,RGI60-14.11201,,,,,
PK,RGI60-14.11202,,114753,36.4714,73.6926,14_south_asia_west,,,RGI60-14.11202,,,,,
PK,RGI60-14.11203,,114754,36.4554,73.7195,14_south_asia_west,,,RGI60-14.11203,,,,,
PK,RGI60-14.11204,,114755,36.2504,73.9266,14_south_asia_west,,,RGI60-14.11204,,,,,
PK,RGI60-14.11205,,114756,36.2414,73.9258,14_south_asia_west,,,RGI60-14.11205,,,,,
PK,RGI60-14.11206,,114757,36.227,73.9156,14_south_asia_west,,,RGI60-14.11206,,,,,
PK,RGI60-14.11207,,114758,36.2262,73.9092,14_south_asia_west,,,RGI60-14.11207,,,,,
PK,RGI60-14.11208,,114759,36.2203,73.9029,14_south_asia_west,,,RGI60-14.11208,,,,,
PK,RGI60-14.11209,,114760,36.2831,73.9767,14_south_asia_west,,,RGI60-14.11209,,,,,
PK,RGI60-14.11210,,114761,36.2795,73.9731,14_south_asia_west,,,RGI60-14.11210,,,,,
PK,RGI60-14.11211,,114762,36.2715,73.9874,14_south_asia_west,,,RGI60-14.11211,,,,,
PK,RGI60-14.11212,,114763,36.2623,73.9952,14_south_asia_west,,,RGI60-14.11212,,,,,
PK,RGI60-14.11214,,114764,36.1911,74.0793,14_south_asia_west,,,RGI60-14.11214,,,,,
PK,RGI60-14.11215,,114765,36.1911,74.0906,14_south_asia_west,,,RGI60-14.11215,,,,,
PK,RGI60-14.11217,,114766,36.1781,74.0738,14_south_asia_west,,,RGI60-14.11217,,,,,
PK,RGI60-14.11218,,114767,36.1576,74.1152,14_south_asia_west,,,RGI60-14.11218,,,,,
PK,RGI60-14.11219,,114768,36.1621,74.1218,14_south_asia_west,,,RGI60-14.11219,,,,,
PK,RGI60-14.11220,,114769,36.1504,74.1461,14_south_asia_west,,,RGI60-14.11220,,,,,
PK,RGI60-14.11221,,114770,36.1459,74.1431,14_south_asia_west,,,RGI60-14.11221,,,,,
PK,RGI60-14.11222,,114771,36.1402,74.1406,14_south_asia_west,,,RGI60-14.11222,,,,,
PK,RGI60-14.11223,,114772,36.3091,73.264,14_south_asia_west,,,RGI60-14.11223,,,,,
PK,RGI60-14.11225,,114773,36.3026,73.3136,14_south_asia_west,,,RGI60-14.11225,,,,,
PK,RGI60-14.11226,,114774,36.306,73.3075,14_south_asia_west,,,RGI60-14.11226,,,,,
PK,RGI60-14.11227,,114775,36.2978,73.1535,14_south_asia_west,,,RGI60-14.11227,,,,,
PK,RGI60-14.11228,,114776,36.3104,73.1856,14_south_asia_west,,,RGI60-14.11228,,,,,
PK,RGI60-14.11229,,114777,36.2609,73.128,14_south_asia_west,,,RGI60-14.11229,,,,,
PK,RGI60-14.11230,,114778,36.2595,73.122,14_south_asia_west,,,RGI60-14.11230,,,,,
PK,RGI60-14.11233,,114779,36.3227,73.0552,14_south_asia_west,,,RGI60-14.11233,,,,,
PK,RGI60-14.11234,,114780,36.3181,73.0536,14_south_asia_west,,,RGI60-14.11234,,,,,
PK,RGI60-14.11235,,114781,36.3005,73.0505,14_south_asia_west,,,RGI60-14.11235,,,,,
PK,RGI60-14.11236,,114782,36.3631,73.0077,14_south_asia_west,,,RGI60-14.11236,,,,,
PK,RGI60-14.11237,,114783,36.387,73.017,14_south_asia_west,,,RGI60-14.11237,,,,,
PK,RGI60-14.11238,,114784,36.4244,73.0477,14_south_asia_west,,,RGI60-14.11238,,,,,
PK,RGI60-14.11239,,114785,36.4232,73.076,14_south_asia_west,,,RGI60-14.11239,,,,,
PK,RGI60-14.11240,,114786,36.4061,73.1082,14_south_asia_west,,,RGI60-14.11240,,,,,
PK,RGI60-14.11241,,114787,36.4114,73.1069,14_south_asia_west,,,RGI60-14.11241,,,,,
PK,RGI60-14.11242,,114788,36.4141,73.0972,14_south_asia_west,,,RGI60-14.11242,,,,,
PK,RGI60-14.11243,,114789,36.4115,73.1011,14_south_asia_west,,,RGI60-14.11243,,,,,
PK,RGI60-14.11244,,114790,36.4107,73.0922,14_south_asia_west,,,RGI60-14.11244,,,,,
PK,RGI60-14.11245,,114791,36.4444,73.0939,14_south_asia_west,,,RGI60-14.11245,,,,,
PK,RGI60-14.11246,,114792,36.4442,73.1003,14_south_asia_west,,,RGI60-14.11246,,,,,
PK,RGI60-14.11247,,114793,36.4423,73.1202,14_south_asia_west,,,RGI60-14.11247,,,,,
PK,RGI60-14.11248,,114794,36.4981,72.9791,14_south_asia_west,,,RGI60-14.11248,,,,,
PK,RGI60-14.11249,,114795,36.4868,72.985,14_south_asia_west,,,RGI60-14.11249,,,,,
PK,RGI60-14.11250,,114796,36.4855,72.9781,14_south_asia_west,,,RGI60-14.11250,,,,,
PK,RGI60-14.11251,,114797,36.4762,72.9934,14_south_asia_west,,,RGI60-14.11251,,,,,
PK,RGI60-14.11252,,114798,36.4645,72.9837,14_south_asia_west,,,RGI60-14.11252,,,,,
PK,RGI60-14.11253,,114799,36.3981,72.8733,14_south_asia_west,,,RGI60-14.11253,,,,,
PK,RGI60-14.11254,,114800,36.4005,72.8701,14_south_asia_west,,,RGI60-14.11254,,,,,
PK,RGI60-14.11255,,114801,36.3768,72.7798,14_south_asia_west,,,RGI60-14.11255,,,,,
